Motif,Pays Origine,Pays Destination,Distance,Facteur d'extrapolation
Services-affaires,Luxembourg,Luxembourg,0.2,16.33686068
Services-affaires,Luxembourg,Luxembourg,0.6,17.17836254
Services-affaires,Luxembourg,Luxembourg,7.7,18.29683671
Services-affaires,Luxembourg,Luxembourg,1.8,33.11360047
Services-affaires,Luxembourg,Luxembourg,2,102.0120756
Services-affaires,Luxembourg,Luxembourg,16.3,5.134729271
Services-affaires,Luxembourg,Luxembourg,16.9,15.31379827
Services-affaires,Luxembourg,Luxembourg,31.5,16.08288612
Services-affaires,Luxembourg,Luxembourg,8.5,16.26186428
Services-affaires,Luxembourg,Luxembourg,0.3,16.62472796
Services-affaires,Luxembourg,Luxembourg,Na,18.16596492
Services-affaires,Luxembourg,Luxembourg,0.2,18.90641579
Services-affaires,Luxembourg,Luxembourg,13.8,24.71266475
Services-affaires,Luxembourg,Luxembourg,14.8,27.847638
Services-affaires,Luxembourg,Luxembourg,12,29.66901039
Services-affaires,Luxembourg,Luxembourg,43.6,34.22665696
Services-affaires,Luxembourg,Luxembourg,19.8,43.32541268
Services-affaires,Luxembourg,Luxembourg,Na,137.7862885
Services-affaires,Luxembourg,Luxembourg,16.3,38.14000524
Services-affaires,Luxembourg,Luxembourg,Na,8.627359138
Services-affaires,Luxembourg,Luxembourg,1.9,10.37857029
Services-affaires,Luxembourg,Luxembourg,0.6,42.57486609
Services-affaires,Luxembourg,Luxembourg,16,15
Services-affaires,Luxembourg,Luxembourg,12.6,21.60726892
Services-affaires,Luxembourg,Luxembourg,20.7,31.04755246
Services-affaires,Luxembourg,Luxembourg,1.6,44.65175148
Services-affaires,Luxembourg,Luxembourg,5.8,45.34945693
Services-affaires,Luxembourg,Luxembourg,Na,46.38713592
Services-affaires,Luxembourg,Luxembourg,1.1,52.46576322
Services-affaires,Luxembourg,Luxembourg,1.2,6.480746619
Services-affaires,Luxembourg,Luxembourg,0.7,2.34807942
Services-affaires,Luxembourg,Luxembourg,25.6,5.215343623
Services-affaires,Luxembourg,Luxembourg,19.2,6.273159549
Services-affaires,Luxembourg,Luxembourg,1.4,16.62472796
Services-affaires,Luxembourg,Luxembourg,8.4,26.23288161
Services-affaires,Luxembourg,Luxembourg,6.7,28.41175526
Services-affaires,Luxembourg,Luxembourg,2.1,55.05548078
Services-affaires,Luxembourg,Luxembourg,Na,3.555679738
Services-affaires,Luxembourg,Luxembourg,16.3,73.81166656
Services-affaires,Luxembourg,Luxembourg,4.4,45.54804995
Services-affaires,Luxembourg,Luxembourg,18.1,11.69149186
Services-affaires,Luxembourg,Luxembourg,0.8,13.4285512
Services-affaires,Luxembourg,Luxembourg,23.7,18.4360564
Services-affaires,Luxembourg,Luxembourg,8.8,20.70288941
Services-affaires,Luxembourg,Luxembourg,12,6.162688818
Services-affaires,Luxembourg,Luxembourg,47.4,6.918992729
Services-affaires,Luxembourg,Luxembourg,Na,8.627359138
Services-affaires,Luxembourg,Luxembourg,32.3,10.1487134
Services-affaires,Luxembourg,Luxembourg,12.9,13.19601171
Services-affaires,Luxembourg,Luxembourg,11,43.20577552
Services-affaires,Luxembourg,Luxembourg,20.1,61.39012583
Services-affaires,Luxembourg,Luxembourg,0.2,78.21619094
Services-affaires,Luxembourg,Luxembourg,20.8,7.351250602
Services-affaires,Luxembourg,Luxembourg,1.7,11.24728954
Services-affaires,Luxembourg,Luxembourg,1.2,11.54503479
Services-affaires,Luxembourg,Luxembourg,37.4,45.35629343
Services-affaires,Luxembourg,Luxembourg,17.8,136.9637539
Services-affaires,Luxembourg,Luxembourg,6.8,5.141836783
Services-affaires,Luxembourg,Luxembourg,0.6,16.08288612
Services-affaires,Luxembourg,Luxembourg,Na,15.13356019
Services-affaires,Luxembourg,Luxembourg,10.4,1.455924435
Services-affaires,Luxembourg,Luxembourg,15.9,41.78182353
Services-affaires,Luxembourg,Luxembourg,2,146.0649783
Services-affaires,Luxembourg,Luxembourg,26,24.71266475
Services-affaires,Luxembourg,Luxembourg,18.6,7.950699257
Services-affaires,Luxembourg,Luxembourg,Na,18.16596492
Services-affaires,Luxembourg,Luxembourg,36,41.92939735
Services-affaires,Luxembourg,Luxembourg,6.2,51.94626858
Services-affaires,Luxembourg,Luxembourg,12.2,61.15414066
Services-affaires,Luxembourg,Luxembourg,6.6,3.555679738
Services-affaires,Luxembourg,Luxembourg,0.9,9.637461122
Services-affaires,Luxembourg,Luxembourg,0.7,10.48870116
Services-affaires,Luxembourg,Luxembourg,0.3,20.11598107
Services-affaires,Luxembourg,Luxembourg,22.6,32.57161527
Services-affaires,Luxembourg,Luxembourg,23.4,9.605980312
Services-affaires,Luxembourg,Luxembourg,11.7,6.162688818
Services-affaires,Luxembourg,Luxembourg,2.6,4.182337636
Services-affaires,Luxembourg,Luxembourg,5.5,7.56803754
Services-affaires,Luxembourg,Luxembourg,11.1,9.151146872
Services-affaires,Luxembourg,Luxembourg,7.1,18.59870402
Services-affaires,Luxembourg,Luxembourg,6.3,41.56203609
Services-affaires,Luxembourg,Luxembourg,18.3,26.99377506
Services-affaires,Luxembourg,Luxembourg,27.4,2.841991888
Services-affaires,Luxembourg,Luxembourg,6.7,8.193909027
Services-affaires,Luxembourg,Luxembourg,0.8,8.545169285
Services-affaires,Luxembourg,Luxembourg,0.7,20.65200594
Services-affaires,Luxembourg,Luxembourg,1.5,4.818730561
Services-affaires,Luxembourg,Luxembourg,35.8,14.16294798
Services-affaires,Luxembourg,Luxembourg,3.6,22.32587574
Services-affaires,Luxembourg,Luxembourg,1.8,24.53544976
Services-affaires,Luxembourg,Luxembourg,0.9,26.23288161
Services-affaires,Luxembourg,Luxembourg,8.2,36.01764283
Services-affaires,Luxembourg,Luxembourg,40,15.97910803
Services-affaires,Luxembourg,Luxembourg,3.2,6.147858904
Services-affaires,Luxembourg,Luxembourg,6.2,2.970186547
Services-affaires,Luxembourg,Luxembourg,18.7,1.088853335
Services-affaires,Luxembourg,Luxembourg,0.7,8.018964833
Services-affaires,Luxembourg,Luxembourg,12.5,36.01764283
Services-affaires,Luxembourg,Luxembourg,0.6,3.952408947
Services-affaires,Luxembourg,Luxembourg,Na,9.605980312
Soin à autre personne,Luxembourg,Luxembourg,10.7,14.82572252
Soin à autre personne,Luxembourg,Luxembourg,1.8,24.58478629
Soin à autre personne,Luxembourg,Luxembourg,0.9,10.54138216
Soin à autre personne,Luxembourg,Luxembourg,Na,53.83102347
Soin à autre personne,Luxembourg,Luxembourg,Na,53.41254677
Soin à autre personne,Luxembourg,Luxembourg,Na,55.44602995
Soin à autre personne,Luxembourg,Luxembourg,1.9,12.82690717
Soin à autre personne,Luxembourg,Luxembourg,3,18.29478354
Soin à autre personne,Luxembourg,Luxembourg,1.8,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,11.6,41.92939735
Soin à autre personne,Luxembourg,Luxembourg,Na,22.79277843
Soin à autre personne,Luxembourg,Luxembourg,1.2,73.88351249
Soin à autre personne,Luxembourg,Luxembourg,0.8,7.312507908
Soin à autre personne,Luxembourg,Luxembourg,0.5,20.94830903
Soin à autre personne,Luxembourg,Luxembourg,Na,8.991807285
Soin à autre personne,Luxembourg,Luxembourg,0.8,8.850909036
Soin à autre personne,Luxembourg,Luxembourg,3.4,9.462684887
Soin à autre personne,Luxembourg,Luxembourg,1.4,12.94719938
Soin à autre personne,Luxembourg,Luxembourg,1.7,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,1.2,44.04883398
Soin à autre personne,Luxembourg,Luxembourg,12.3,11.22655006
Soin à autre personne,Luxembourg,Luxembourg,0.2,11.23169499
Soin à autre personne,Luxembourg,Luxembourg,10.5,4.196241768
Soin à autre personne,Luxembourg,Luxembourg,2.3,14.43369857
Soin à autre personne,Luxembourg,Luxembourg,Na,16.29137293
Soin à autre personne,Luxembourg,Luxembourg,2.8,78.63452553
Soin à autre personne,Luxembourg,Luxembourg,17.6,100.6781038
Soin à autre personne,Luxembourg,Luxembourg,12.7,4.196241768
Soin à autre personne,Luxembourg,Luxembourg,4.5,43.17267577
Soin à autre personne,Luxembourg,Luxembourg,1.1,2.523326987
Soin à autre personne,Luxembourg,Luxembourg,10.5,3.74915295
Soin à autre personne,Luxembourg,Luxembourg,13,7.124455123
Soin à autre personne,Luxembourg,Luxembourg,20,18.2993396
Soin à autre personne,Luxembourg,Luxembourg,57.8,52.29436451
Soin à autre personne,Luxembourg,Luxembourg,Na,25.95898977
Soin à autre personne,Luxembourg,Luxembourg,1.9,20.94830903
Soin à autre personne,Luxembourg,Luxembourg,1.4,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,35.5,35.15470408
Soin à autre personne,Luxembourg,Luxembourg,14.5,20.19581834
Soin à autre personne,Luxembourg,Luxembourg,3.6,86.60230515
Soin à autre personne,Luxembourg,Luxembourg,1.9,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,20,9.214142847
Soin à autre personne,Luxembourg,Luxembourg,1.5,13.19697354
Soin à autre personne,Luxembourg,Luxembourg,1.1,27.65959186
Soin à autre personne,Luxembourg,Luxembourg,1.3,15.14295634
Soin à autre personne,Luxembourg,Luxembourg,1.5,17.47903666
Soin à autre personne,Luxembourg,Luxembourg,10.7,21.13239969
Soin à autre personne,Luxembourg,Luxembourg,2.2,19.3277943
Soin à autre personne,Luxembourg,Luxembourg,1.5,19.40623497
Soin à autre personne,Luxembourg,Luxembourg,0.7,31.14356029
Soin à autre personne,Luxembourg,Luxembourg,3,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,29.6,16.09354952
Soin à autre personne,Luxembourg,Luxembourg,5.8,16.09370024
Soin à autre personne,Luxembourg,Luxembourg,65.2,35.73483813
Soin à autre personne,Luxembourg,Luxembourg,1.3,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,1.6,15.4039333
Soin à autre personne,Luxembourg,Luxembourg,15.4,5.008867531
Soin à autre personne,Luxembourg,Luxembourg,1.9,8.385182302
Soin à autre personne,Luxembourg,Luxembourg,15.1,51.5286029
Soin à autre personne,Luxembourg,Luxembourg,22.7,7.429715577
Soin à autre personne,Luxembourg,Luxembourg,5.6,17.5700057
Soin à autre personne,Luxembourg,Luxembourg,3.6,86.60230515
Soin à autre personne,Luxembourg,Luxembourg,1,23.01065942
Soin à autre personne,Luxembourg,Luxembourg,5.8,33.3111757
Soin à autre personne,Luxembourg,Luxembourg,38.5,6.597903111
Soin à autre personne,Luxembourg,Luxembourg,1.5,39.28053226
Soin à autre personne,Luxembourg,Luxembourg,1.5,93.1114864
Soin à autre personne,Luxembourg,Luxembourg,11.6,1.304351339
Soin à autre personne,Luxembourg,Luxembourg,35.7,3.540332579
Soin à autre personne,Luxembourg,Luxembourg,8.2,13.13098467
Soin à autre personne,Luxembourg,Luxembourg,7.1,14.58361967
Soin à autre personne,Luxembourg,Luxembourg,3.2,18.8075694
Soin à autre personne,Luxembourg,Luxembourg,11.3,8.682488096
Soin à autre personne,Luxembourg,Luxembourg,0.7,37.65302343
Soin à autre personne,Luxembourg,Luxembourg,18.9,19.48595035
Soin à autre personne,Luxembourg,Luxembourg,14,6.831552088
Soin à autre personne,Luxembourg,Luxembourg,3.9,22.59219428
Soin à autre personne,Luxembourg,Luxembourg,10,29.60720309
Soin à autre personne,Luxembourg,Luxembourg,11.5,13.56668001
Soin à autre personne,Luxembourg,Luxembourg,1.6,16.60531933
Soin à autre personne,Luxembourg,Luxembourg,42.8,5.738472565
Soin à autre personne,Luxembourg,Luxembourg,1.1,6.230050578
Soin à autre personne,Luxembourg,Luxembourg,5.2,15.58547915
Soin à autre personne,Luxembourg,Luxembourg,9.5,17.73204853
Soin à autre personne,Luxembourg,Luxembourg,1,86.60230515
Soin à autre personne,Luxembourg,Luxembourg,21.2,13.82342878
Soin à autre personne,Luxembourg,Luxembourg,0.2,21.77498689
Soin à autre personne,Luxembourg,Luxembourg,23.2,7.162727073
Soin à autre personne,Luxembourg,Luxembourg,33.9,11.76761882
Soin à autre personne,Luxembourg,Luxembourg,9.6,16.16332601
Soin à autre personne,Luxembourg,Luxembourg,1.5,17.73204853
Soin à autre personne,Luxembourg,Luxembourg,0.7,5.326318657
Soin à autre personne,Luxembourg,Luxembourg,21.2,3.921265259
Soin à autre personne,Luxembourg,Luxembourg,1.7,5.055153708
Soin à autre personne,Luxembourg,Luxembourg,23.1,7.162727073
Soin à autre personne,Luxembourg,Luxembourg,10.7,14.82572252
Soin à autre personne,Luxembourg,Luxembourg,16.3,86.60230515
Soin à autre personne,Luxembourg,Luxembourg,9.8,3.438144584
Soin à autre personne,Luxembourg,Luxembourg,37,6.548635918
Soin à autre personne,Luxembourg,Luxembourg,21.1,10.44675351
Soin à autre personne,Luxembourg,Luxembourg,Na,2.321090994
Soin à autre personne,Luxembourg,Luxembourg,12.4,7.108719273
Soin à autre personne,Luxembourg,Luxembourg,10.4,7.582975743
Soin à autre personne,Luxembourg,Luxembourg,32.3,11.48376656
Soin à autre personne,Luxembourg,Luxembourg,Na,146.0649783
Soin à autre personne,Luxembourg,Luxembourg,24.9,6.642127733
Soin à autre personne,Luxembourg,Luxembourg,2.2,16.11087036
Soin à autre personne,Luxembourg,Luxembourg,Na,8.443572168
Soin à autre personne,Luxembourg,Luxembourg,2.3,5.767803333
Soin à autre personne,Luxembourg,Luxembourg,13.7,24.04755123
Soin à autre personne,Luxembourg,Luxembourg,2.3,5.767803333
Soin à autre personne,Luxembourg,Luxembourg,Na,92.9935201
Soin à autre personne,Luxembourg,Luxembourg,18.9,120.4038595
Soin à autre personne,Luxembourg,Luxembourg,4.6,21.75063655
Soin à autre personne,Luxembourg,Luxembourg,2.2,5.654879243
Soin à autre personne,Luxembourg,Luxembourg,39.6,11.76761882
Soin à autre personne,Luxembourg,Luxembourg,0.2,13.82342878
Soin à autre personne,Luxembourg,Luxembourg,3.6,28.58636575
Soin à autre personne,Luxembourg,Luxembourg,2,20.94830903
Soin à autre personne,Luxembourg,Luxembourg,7.7,21.91500695
Soin à autre personne,Luxembourg,Luxembourg,2.3,3.815972779
Soin à autre personne,Luxembourg,Luxembourg,Na,24.05807627
Soin à autre personne,Luxembourg,Luxembourg,Na,42.40692912
Soin à autre personne,Luxembourg,Luxembourg,0.5,14.08115975
Soin à autre personne,Luxembourg,Luxembourg,1.3,6.241136813
Soin à autre personne,Luxembourg,Luxembourg,25.1,6.373821929
Soin à autre personne,Luxembourg,Luxembourg,0.9,15.09038904
Soin à autre personne,Luxembourg,Luxembourg,0.9,19.48595035
Soin à autre personne,Luxembourg,Luxembourg,2.2,5.215343623
Soin à autre personne,Luxembourg,Luxembourg,7.7,5.853659665
Soin à autre personne,Luxembourg,Luxembourg,20.3,32.316203
Soin à autre personne,Luxembourg,Luxembourg,20.5,5.141836783
Soin à autre personne,Luxembourg,Luxembourg,15.8,15.38064543
Soin à autre personne,Luxembourg,Luxembourg,3,16.11087036
Soin à autre personne,Luxembourg,Luxembourg,4.3,11.41125479
Soin à autre personne,Luxembourg,Luxembourg,22.1,84.205671
Soin à autre personne,Luxembourg,Luxembourg,45.5,8.412351826
Soin à autre personne,Luxembourg,Luxembourg,1.4,16.11087036
Travail,Luxembourg,Luxembourg,12.5,3.42442856
Travail,Luxembourg,Luxembourg,6.1,69.90459393
Travail,Luxembourg,Luxembourg,6.7,250.1781166
Travail,Luxembourg,Luxembourg,8.4,1.788220917
Travail,Luxembourg,Luxembourg,13.3,6.240768423
Travail,Luxembourg,Luxembourg,25.1,12.45118132
Travail,Luxembourg,Luxembourg,14.9,23.01673227
Travail,Luxembourg,Luxembourg,22.2,23.34198299
Travail,Luxembourg,Luxembourg,3.2,108.7090002
Travail,Luxembourg,Luxembourg,36.5,3.968765372
Travail,Luxembourg,Luxembourg,7.1,56.74190197
Travail,Luxembourg,Luxembourg,28,20.75568859
Travail,Luxembourg,Luxembourg,22.7,163.7688114
Travail,Luxembourg,Luxembourg,28.1,4.338440349
Travail,Luxembourg,Luxembourg,3.6,1.328082877
Travail,Luxembourg,Luxembourg,21.7,27.91147174
Travail,Luxembourg,Luxembourg,8.6,17.74261977
Travail,Luxembourg,Luxembourg,18.9,13.27099203
Travail,Luxembourg,Luxembourg,1.8,8.125622821
Travail,Luxembourg,Luxembourg,2.7,0.930231898
Travail,Luxembourg,Luxembourg,11.3,22.53333399
Travail,Luxembourg,Luxembourg,Na,5.759654915
Travail,Luxembourg,Luxembourg,Na,35.70545895
Travail,Luxembourg,Luxembourg,12,12.46304007
Travail,Luxembourg,Luxembourg,22.1,42.46201829
Travail,Luxembourg,Luxembourg,18.8,3.958395994
Travail,Luxembourg,Luxembourg,56.5,2.34807942
Travail,Luxembourg,Luxembourg,28.1,16.88714434
Travail,Luxembourg,Luxembourg,5.5,19.58708423
Travail,Luxembourg,Luxembourg,48.9,7.25636793
Travail,Luxembourg,Luxembourg,1.6,7.259547257
Travail,Luxembourg,Luxembourg,22.5,57.21088074
Travail,Luxembourg,Luxembourg,16.6,9.106767117
Travail,Luxembourg,Luxembourg,3.8,24.75326105
Travail,Luxembourg,Luxembourg,57.7,7.129331176
Travail,Luxembourg,Luxembourg,13.3,1.450705291
Travail,Luxembourg,Luxembourg,4.6,19.48599911
Travail,Luxembourg,Luxembourg,6,42.57486609
Travail,Luxembourg,Luxembourg,1.6,7.259547257
Travail,Luxembourg,Luxembourg,7.3,12.52500406
Travail,Luxembourg,Luxembourg,11.9,58.32171202
Travail,Luxembourg,Luxembourg,14.7,4.621862885
Travail,Luxembourg,Luxembourg,3.5,4.871172476
Travail,Luxembourg,Luxembourg,29.5,1.780803276
Travail,Luxembourg,Luxembourg,18.5,28.20570156
Travail,Luxembourg,Luxembourg,12.3,32.3172292
Travail,Luxembourg,Luxembourg,22.5,46.19118904
Travail,Luxembourg,Luxembourg,Na,52.58893089
Travail,Luxembourg,Luxembourg,33.1,26.5749741
Travail,Luxembourg,Luxembourg,39.6,1.93583214
Travail,Luxembourg,Luxembourg,19.7,1.968217888
Travail,Luxembourg,Luxembourg,4,4.572548903
Travail,Luxembourg,Luxembourg,34,6.567624811
Travail,Luxembourg,Luxembourg,2.8,6.949038409
Travail,Luxembourg,Luxembourg,31.4,9.629915081
Travail,Luxembourg,Luxembourg,19.1,10.98560888
Travail,Luxembourg,Luxembourg,19.2,13.63845058
Travail,Luxembourg,Luxembourg,22.8,14.77112897
Travail,Luxembourg,Luxembourg,14,6.364108749
Travail,Luxembourg,Luxembourg,3.1,10.47415452
Travail,Luxembourg,Luxembourg,2.5,9.057411993
Travail,Luxembourg,Luxembourg,33.5,79.6228138
Travail,Luxembourg,Luxembourg,23.2,2.265765257
Travail,Luxembourg,Luxembourg,12.4,11.43606017
Travail,Luxembourg,Luxembourg,22.6,12.05933837
Travail,Luxembourg,Luxembourg,2.6,12.77884364
Travail,Luxembourg,Luxembourg,14,27.4264508
Travail,Luxembourg,Luxembourg,13.8,46.77630969
Travail,Luxembourg,Luxembourg,1.4,92.03728643
Travail,Luxembourg,Luxembourg,16.1,2.690056222
Travail,Luxembourg,Luxembourg,23.2,1.10376415
Travail,Luxembourg,Luxembourg,0.2,1.244351238
Travail,Luxembourg,Luxembourg,36.5,3.369481714
Travail,Luxembourg,Luxembourg,0.7,4.128504041
Travail,Luxembourg,Luxembourg,1,5.13664284
Travail,Luxembourg,Luxembourg,1.2,9.585701275
Travail,Luxembourg,Luxembourg,13.8,16.737483
Travail,Luxembourg,Luxembourg,Na,19.06190175
Travail,Luxembourg,Luxembourg,1.1,21.75063655
Travail,Luxembourg,Luxembourg,Na,28.79639058
Travail,Luxembourg,Luxembourg,43.5,35.65995827
Travail,Luxembourg,Luxembourg,50.7,37.39410521
Travail,Luxembourg,Luxembourg,4.9,46.63829191
Travail,Luxembourg,Luxembourg,Na,49.43501308
Travail,Luxembourg,Luxembourg,16.2,58.13716721
Travail,Luxembourg,Luxembourg,11.7,60.30992683
Travail,Luxembourg,Luxembourg,23.9,181.5350396
Travail,Luxembourg,Luxembourg,31.1,5.994691681
Travail,Luxembourg,Luxembourg,20,76.00568497
Travail,Luxembourg,Luxembourg,13.2,75.1392281
Travail,Luxembourg,Luxembourg,4.1,58.07882655
Travail,Luxembourg,Luxembourg,17.5,18.96776701
Travail,Luxembourg,Luxembourg,26.5,3.241180382
Travail,Luxembourg,Luxembourg,14.2,3.681666565
Travail,Luxembourg,Luxembourg,59.7,3.907646442
Travail,Luxembourg,Luxembourg,43.9,5.87019855
Travail,Luxembourg,Luxembourg,11.4,8.291669473
Travail,Luxembourg,Luxembourg,27.2,10.8202057
Travail,Luxembourg,Luxembourg,43.2,15.6912284
Travail,Luxembourg,Luxembourg,3.8,17.23854768
Travail,Luxembourg,Luxembourg,4.8,29.59874045
Travail,Luxembourg,Luxembourg,1.2,101.7757593
